都道府県名,年齢5歳階級,元号,和暦（年）,西暦（年）,人口（総数）,人口（男）,人口（女）
高知県,総数,昭和,15,1940,709108,348779,360329
高知県,0～4歳,昭和,15,1940,77194,39288,37906
高知県,5～9歳,昭和,15,1940,82532,41980,40552
高知県,10～14歳,昭和,15,1940,82413,41534,40879
高知県,15～19歳,昭和,15,1940,61702,29580,32122
高知県,20～24歳,昭和,15,1940,51107,25771,25336
高知県,25～29歳,昭和,15,1940,46392,22334,24058
高知県,30～34歳,昭和,15,1940,43269,21249,22020
高知県,35～39歳,昭和,15,1940,43470,21359,22111
高知県,40～44歳,昭和,15,1940,42964,21147,21817
高知県,45～49歳,昭和,15,1940,36083,17979,18104
高知県,50～54歳,昭和,15,1940,35677,17253,18424
高知県,55～59歳,昭和,15,1940,27153,12920,14233
高知県,60～64歳,昭和,15,1940,24667,11752,12915
高知県,65～69歳,昭和,15,1940,22855,10699,12156
高知県,70～74歳,昭和,15,1940,15660,7111,8549
高知県,75～79歳,昭和,15,1940,9119,4016,5103
高知県,80～84歳,昭和,15,1940,4796,2056,2740
高知県,85歳以上,昭和,15,1940,2055,751,1304
高知県,総数,昭和,20,1945,775578,357940,417638
高知県,1～5歳,昭和,20,1945,92919,47142,45777
高知県,6～10歳,昭和,20,1945,82994,42204,40790
高知県,11～15歳,昭和,20,1945,88109,44600,43509
高知県,16～20歳,昭和,20,1945,80936,38831,42105
高知県,21～25歳,昭和,20,1945,57706,20896,36810
高知県,26～30歳,昭和,20,1945,44289,14540,29749
高知県,31～35歳,昭和,20,1945,43629,15955,27674
高知県,36～40歳,昭和,20,1945,42361,18090,24271
高知県,41～45歳,昭和,20,1945,45167,22124,23043
高知県,46～50歳,昭和,20,1945,44353,21708,22645
高知県,51～55歳,昭和,20,1945,36407,18242,18165
高知県,56～60歳,昭和,20,1945,34332,16577,17755
高知県,61～65歳,昭和,20,1945,25482,11848,13634
高知県,66～70歳,昭和,20,1945,21483,9841,11642
高知県,71～75歳,昭和,20,1945,17729,7941,9788
高知県,76～80歳,昭和,20,1945,10896,4715,6181
高知県,81～85歳,昭和,20,1945,4770,1925,2845
高知県,86歳以上,昭和,20,1945,2016,761,1255
高知県,総数,昭和,25,1950,873874,425968,447906
高知県,0～4歳,昭和,25,1950,111730,57296,54434
高知県,5～9歳,昭和,25,1950,94550,48091,46459
高知県,10～14歳,昭和,25,1950,83801,42739,41062
高知県,15～19歳,昭和,25,1950,82116,42261,39855
高知県,20～24歳,昭和,25,1950,75390,36411,38979
高知県,25～29歳,昭和,25,1950,63856,28887,34969
高知県,30～34歳,昭和,25,1950,52650,23365,29285
高知県,35～39歳,昭和,25,1950,50393,22908,27485
高知県,40～44歳,昭和,25,1950,46657,22621,24036
高知県,45～49歳,昭和,25,1950,45087,22408,22679
高知県,50～54歳,昭和,25,1950,42885,21197,21688
高知県,55～59歳,昭和,25,1950,34613,17204,17409
高知県,60～64歳,昭和,25,1950,32031,15172,16859
高知県,65～69歳,昭和,25,1950,21455,9846,11609
高知県,70～74歳,昭和,25,1950,16658,7390,9268
高知県,75～79歳,昭和,25,1950,12088,5099,6989
高知県,80歳以上,昭和,25,1950,7872,3056,4816
高知県,総数,昭和,30,1955,882683,429175,453508
高知県,0～4歳,昭和,30,1955,84224,43267,40957
高知県,5～9歳,昭和,30,1955,107656,55249,52407
高知県,10～14歳,昭和,30,1955,91834,46719,45115
高知県,15～19歳,昭和,30,1955,72204,36840,35364
高知県,20～24歳,昭和,30,1955,71156,34315,36841
高知県,25～29歳,昭和,30,1955,71402,34534,36868
高知県,30～34歳,昭和,30,1955,60804,27584,33220
高知県,35～39歳,昭和,30,1955,50317,22291,28026
高知県,40～44歳,昭和,30,1955,48084,21752,26332
高知県,45～49歳,昭和,30,1955,44247,21376,22871
高知県,50～54歳,昭和,30,1955,42724,21169,21555
高知県,55～59歳,昭和,30,1955,40273,19737,20536
高知県,60～64歳,昭和,30,1955,31381,15336,16045
高知県,65～69歳,昭和,30,1955,27544,12685,14859
高知県,70～74歳,昭和,30,1955,17376,7642,9734
高知県,75～79歳,昭和,30,1955,11567,4921,6646
高知県,80～84歳,昭和,30,1955,6827,2661,4166
高知県,85歳以上,昭和,30,1955,3053,1095,1958
高知県,総数,昭和,35,1960,854595,411162,443433
高知県,0～4歳,昭和,35,1960,65509,33430,32079
高知県,5～9歳,昭和,35,1960,82304,42272,40032
高知県,10～14歳,昭和,35,1960,105268,53932,51336
高知県,15～19歳,昭和,35,1960,67854,34150,33704
高知県,20～24歳,昭和,35,1960,55544,25380,30164
高知県,25～29歳,昭和,35,1960,65855,31412,34443
高知県,30～34歳,昭和,35,1960,68063,32819,35244
高知県,35～39歳,昭和,35,1960,58385,26245,32140
高知県,40～44歳,昭和,35,1960,48162,21232,26930
高知県,45～49歳,昭和,35,1960,45976,20596,25380
高知県,50～54歳,昭和,35,1960,41954,20151,21803
高知県,55～59歳,昭和,35,1960,40254,19606,20648
高知県,60～64歳,昭和,35,1960,36835,17776,19059
高知県,65～69歳,昭和,35,1960,27401,13059,14342
高知県,70～74歳,昭和,35,1960,22436,9996,12440
高知県,75～79歳,昭和,35,1960,12399,5193,7206
高知県,80～84歳,昭和,35,1960,6726,2642,4084
高知県,85歳以上,昭和,35,1960,3670,1271,2399
高知県,総数,昭和,40,1965,812714,386725,425989
高知県,0～4歳,昭和,40,1965,57280,29309,27971
高知県,5～9歳,昭和,40,1965,63492,32244,31248
高知県,10～14歳,昭和,40,1965,79283,40432,38851
高知県,15～19歳,昭和,40,1965,76638,38315,38323
高知県,20～24歳,昭和,40,1965,52416,23176,29240
高知県,25～29歳,昭和,40,1965,53066,24676,28390
高知県,30～34歳,昭和,40,1965,62976,30258,32718
高知県,35～39歳,昭和,40,1965,65294,31409,33885
高知県,40～44歳,昭和,40,1965,55520,24939,30581
高知県,45～49歳,昭和,40,1965,45689,19941,25748
高知県,50～54歳,昭和,40,1965,43282,19320,23962
高知県,55～59歳,昭和,40,1965,39197,18591,20606
高知県,60～64歳,昭和,40,1965,36759,17667,19092
高知県,65～69歳,昭和,40,1965,32234,15251,16983
高知県,70～74歳,昭和,40,1965,22472,10377,12095
高知県,75～79歳,昭和,40,1965,16219,6787,9432
高知県,80～84歳,昭和,40,1965,7089,2764,4325
高知県,85歳以上,昭和,40,1965,3808,1269,2539
高知県,総数,昭和,45,1970,786882,372014,414868
高知県,0～4歳,昭和,45,1970,52898,27151,25747
高知県,5～9歳,昭和,45,1970,56920,29093,27827
高知県,10～14歳,昭和,45,1970,62173,31713,30460
高知県,15～19歳,昭和,45,1970,58521,29338,29183
高知県,20～24歳,昭和,45,1970,61166,27700,33466
高知県,25～29歳,昭和,45,1970,53818,25316,28502
高知県,30～34歳,昭和,45,1970,52891,25137,27754
高知県,35～39歳,昭和,45,1970,61678,29608,32070
高知県,40～44歳,昭和,45,1970,62788,30117,32671
高知県,45～49歳,昭和,45,1970,53556,23870,29686
高知県,50～54歳,昭和,45,1970,43720,18922,24798
高知県,55～59歳,昭和,45,1970,40694,17899,22795
高知県,60～64歳,昭和,45,1970,36086,16667,19419
高知県,65～69歳,昭和,45,1970,32608,15166,17442
高知県,70～74歳,昭和,45,1970,26946,12111,14835
高知県,75～79歳,昭和,45,1970,16617,7160,9457
高知県,80～84歳,昭和,45,1970,9687,3676,6011
高知県,85歳以上,昭和,45,1970,4115,1370,2745
高知県,総数,昭和,50,1975,808397,383538,424859
高知県,0～4歳,昭和,50,1975,61421,31450,29971
高知県,5～9歳,昭和,50,1975,54278,27960,26318
高知県,10～14歳,昭和,50,1975,57306,29291,28015
高知県,15～19歳,昭和,50,1975,51608,26165,25443
高知県,20～24歳,昭和,50,1975,50303,23150,27153
高知県,25～29歳,昭和,50,1975,67216,32755,34461
高知県,30～34歳,昭和,50,1975,56549,27435,29114
高知県,35～39歳,昭和,50,1975,53611,25627,27984
高知県,40～44歳,昭和,50,1975,61401,29510,31891
高知県,45～49歳,昭和,50,1975,62020,29616,32404
高知県,50～54歳,昭和,50,1975,52235,23101,29134
高知県,55～59歳,昭和,50,1975,42210,18080,24130
高知県,60～64歳,昭和,50,1975,38976,16823,22153
高知県,65～69歳,昭和,50,1975,33136,14822,18314
高知県,70～74歳,昭和,50,1975,28089,12483,15606
高知県,75～79歳,昭和,50,1975,20939,8805,12134
高知県,80～84歳,昭和,50,1975,10726,4252,6474
高知県,85歳以上,昭和,50,1975,5862,1916,3946
高知県,総数,昭和,55,1980,831275,396418,434857
高知県,0～4歳,昭和,55,1980,54321,27802,26519
高知県,5～9歳,昭和,55,1980,63840,32756,31084
高知県,10～14歳,昭和,55,1980,55488,28513,26975
高知県,15～19歳,昭和,55,1980,50882,26088,24794
高知県,20～24歳,昭和,55,1980,44206,20770,23436
高知県,25～29歳,昭和,55,1980,56725,27713,29012
高知県,30～34歳,昭和,55,1980,70617,35338,35279
高知県,35～39歳,昭和,55,1980,57752,28169,29583
高知県,40～44歳,昭和,55,1980,53963,25960,28003
高知県,45～49歳,昭和,55,1980,60837,29213,31624
高知県,50～54歳,昭和,55,1980,61132,29013,32119
高知県,55～59歳,昭和,55,1980,51105,22428,28677
高知県,60～64歳,昭和,55,1980,40561,17270,23291
高知県,65～69歳,昭和,55,1980,36017,15150,20867
高知県,70～74歳,昭和,55,1980,29120,12499,16621
高知県,75～79歳,昭和,55,1980,22464,9348,13116
高知県,80～84歳,昭和,55,1980,14144,5467,8677
高知県,85歳以上,昭和,55,1980,7371,2479,4892
高知県,総数,昭和,60,1985,839784,398408,441376
高知県,0～4歳,昭和,60,1985,48751,24759,23992
高知県,5～9歳,昭和,60,1985,55515,28464,27051
高知県,10～14歳,昭和,60,1985,64314,32933,31381
高知県,15～19歳,昭和,60,1985,50392,25605,24787
高知県,20～24歳,昭和,60,1985,42059,19643,22416
高知県,25～29歳,昭和,60,1985,48308,23426,24882
高知県,30～34歳,昭和,60,1985,58051,28646,29405
高知県,35～39歳,昭和,60,1985,70935,35485,35450
高知県,40～44歳,昭和,60,1985,57236,27815,29421
高知県,45～49歳,昭和,60,1985,52923,25278,27645
高知県,50～54歳,昭和,60,1985,59477,28253,31224
高知県,55～59歳,昭和,60,1985,59482,27841,31641
高知県,60～64歳,昭和,60,1985,49304,21241,28063
高知県,65～69歳,昭和,60,1985,38236,15874,22362
高知県,70～74歳,昭和,60,1985,32596,13107,19489
高知県,75～79歳,昭和,60,1985,24053,9640,14413
高知県,80～84歳,昭和,60,1985,16092,6075,10017
高知県,85歳以上,昭和,60,1985,10782,3566,7216
高知県,総数,平成,2,1990,825034,389063,435971
高知県,0～4歳,平成,2,1990,40057,20311,19746
高知県,5～9歳,平成,2,1990,48829,24880,23949
高知県,10～14歳,平成,2,1990,55390,28521,26869
高知県,15～19歳,平成,2,1990,57216,29193,28023
高知県,20～24歳,平成,2,1990,38180,17433,20747
高知県,25～29歳,平成,2,1990,43373,20675,22698
高知県,30～34歳,平成,2,1990,47721,23306,24415
高知県,35～39歳,平成,2,1990,57189,28152,29037
高知県,40～44歳,平成,2,1990,69550,34720,34830
高知県,45～49歳,平成,2,1990,55782,26976,28806
高知県,50～54歳,平成,2,1990,51577,24282,27295
高知県,55～59歳,平成,2,1990,57809,27085,30724
高知県,60～64歳,平成,2,1990,57598,26572,31026
高知県,65～69歳,平成,2,1990,46804,19709,27095
高知県,70～74歳,平成,2,1990,34961,13932,21029
高知県,75～79歳,平成,2,1990,27835,10459,17376
高知県,80～84歳,平成,2,1990,17940,6531,11409
高知県,85歳以上,平成,2,1990,13968,4443,9525
高知県,総数,平成,7,1995,816704,384446,432258
高知県,0～4歳,平成,7,1995,35934,18494,17440
高知県,5～9歳,平成,7,1995,40849,20653,20196
高知県,10～14歳,平成,7,1995,49050,24945,24105
高知県,15～19歳,平成,7,1995,51159,26270,24889
高知県,20～24歳,平成,7,1995,47147,22842,24305
高知県,25～29歳,平成,7,1995,41751,19796,21955
高知県,30～34歳,平成,7,1995,44723,21693,23030
高知県,35～39歳,平成,7,1995,48430,23816,24614
高知県,40～44歳,平成,7,1995,57267,28390,28877
高知県,45～49歳,平成,7,1995,69178,34550,34628
高知県,50～54歳,平成,7,1995,55202,26578,28624
高知県,55～59歳,平成,7,1995,50799,23696,27103
高知県,60～64歳,平成,7,1995,56552,26128,30424
高知県,65～69歳,平成,7,1995,55203,24901,30302
高知県,70～74歳,平成,7,1995,43365,17550,25815
高知県,75～79歳,平成,7,1995,30425,11363,19062
高知県,80～84歳,平成,7,1995,21622,7220,14402
高知県,85歳以上,平成,7,1995,17352,5146,12206
高知県,総数,平成,12,2000,813949,383859,430090
高知県,0～4歳,平成,12,2000,33910,17362,16548
高知県,5～9歳,平成,12,2000,36623,18787,17836
高知県,10～14歳,平成,12,2000,41207,20904,20303
高知県,15～19歳,平成,12,2000,45875,23489,22386
高知県,20～24歳,平成,12,2000,43265,21676,21589
高知県,25～29歳,平成,12,2000,50959,25283,25676
高知県,30～34歳,平成,12,2000,43298,20807,22491
高知県,35～39歳,平成,12,2000,45336,22070,23266
高知県,40～44歳,平成,12,2000,48646,24005,24641
高知県,45～49歳,平成,12,2000,57142,28313,28829
高知県,50～54歳,平成,12,2000,68799,34225,34574
高知県,55～59歳,平成,12,2000,55033,26180,28853
高知県,60～64歳,平成,12,2000,50697,23446,27251
高知県,65～69歳,平成,12,2000,54778,24835,29943
高知県,70～74歳,平成,12,2000,51500,22397,29103
高知県,75～79歳,平成,12,2000,38533,14798,23735
高知県,80～84歳,平成,12,2000,24456,8366,16090
高知県,85歳以上,平成,12,2000,22462,6093,16369
高知県,総数,平成,17,2005,796292,374435,421857
高知県,0～4歳,平成,17,2005,31346,15921,15425
高知県,5～9歳,平成,17,2005,34335,17665,16670
高知県,10～14歳,平成,17,2005,36740,18865,17875
高知県,15～19歳,平成,17,2005,39072,20001,19071
高知県,20～24歳,平成,17,2005,37696,18899,18797
高知県,25～29歳,平成,17,2005,43869,21924,21945
高知県,30～34歳,平成,17,2005,51268,25289,25979
高知県,35～39歳,平成,17,2005,43312,20897,22415
高知県,40～44歳,平成,17,2005,45140,21973,23167
高知県,45～49歳,平成,17,2005,48117,23707,24410
高知県,50～54歳,平成,17,2005,56435,27866,28569
高知県,55～59歳,平成,17,2005,67977,33445,34532
高知県,60～64歳,平成,17,2005,54481,25705,28776
高知県,65～69歳,平成,17,2005,48888,22260,26628
高知県,70～74歳,平成,17,2005,51133,22412,28721
高知県,75～79歳,平成,17,2005,46074,18899,27175
高知県,80～84歳,平成,17,2005,31925,11143,20782
高知県,85歳以上,平成,17,2005,28355,7495,20860
高知県,総数,平成,22,2010,764456,359134,405322
高知県,0～4歳,平成,22,2010,27885,14358,13527
高知県,5～9歳,平成,22,2010,30872,15725,15147
高知県,10～14歳,平成,22,2010,34041,17522,16519
高知県,15～19歳,平成,22,2010,35086,18222,16864
高知県,20～24歳,平成,22,2010,29081,14454,14627
高知県,25～29歳,平成,22,2010,35268,17481,17787
高知県,30～34歳,平成,22,2010,42608,21375,21233
高知県,35～39歳,平成,22,2010,50102,24748,25354
高知県,40～44歳,平成,22,2010,42375,20462,21913
高知県,45～49歳,平成,22,2010,44094,21424,22670
高知県,50～54歳,平成,22,2010,47162,23127,24035
高知県,55～59歳,平成,22,2010,55087,26911,28176
高知県,60～64歳,平成,22,2010,66677,32571,34106
高知県,65～69歳,平成,22,2010,52209,24182,28027
高知県,70～74歳,平成,22,2010,45583,20154,25429
高知県,75～79歳,平成,22,2010,45774,18992,26782
高知県,80～84歳,平成,22,2010,38124,14193,23931
高知県,85歳以上,平成,22,2010,36458,9599,26859
高知県,総数,平成,27,2015,728276,342672,385604
高知県,0～4歳,平成,27,2015,25144,12728,12416
高知県,5～9歳,平成,27,2015,27922,14338,13584
高知県,10～14歳,平成,27,2015,30818,15711,15107
高知県,15～19歳,平成,27,2015,32785,17032,15753
高知県,20～24歳,平成,27,2015,26702,13770,12932
高知県,25～29歳,平成,27,2015,28521,14114,14407
高知県,30～34歳,平成,27,2015,35291,17468,17823
高知県,35～39歳,平成,27,2015,42328,21241,21087
高知県,40～44歳,平成,27,2015,49601,24487,25114
高知県,45～49歳,平成,27,2015,41711,20160,21551
高知県,50～54歳,平成,27,2015,43494,21125,22369
高知県,55～59歳,平成,27,2015,46146,22455,23691
高知県,60～64歳,平成,27,2015,54026,26170,27856
高知県,65～69歳,平成,27,2015,64157,30996,33161
高知県,70～74歳,平成,27,2015,48963,22089,26874
高知県,75～79歳,平成,27,2015,41011,17381,23630
高知県,80～84歳,平成,27,2015,38401,14805,23596
高知県,85歳以上,平成,27,2015,44480,12648,31832
福岡県,総数,大正,9,1920,2188249,1116818,1071431
福岡県,0～4歳,大正,9,1920,279995,140720,139275
福岡県,5～9歳,大正,9,1920,258471,130294,128177
福岡県,10～14歳,大正,9,1920,234187,118879,115308
福岡県,15～19歳,大正,9,1920,220946,115000,105946
福岡県,20～24歳,大正,9,1920,209052,109780,99272
福岡県,25～29歳,大正,9,1920,171224,90284,80940
福岡県,30～34歳,大正,9,1920,145656,76756,68900
福岡県,35～39歳,大正,9,1920,135738,70538,65200
福岡県,40～44歳,大正,9,1920,125012,64930,60082
福岡県,45～49歳,大正,9,1920,104555,53677,50878
福岡県,50～54歳,大正,9,1920,84510,43181,41329
福岡県,55～59歳,大正,9,1920,68253,34295,33958
福岡県,60～64歳,大正,9,1920,55263,26839,28424
福岡県,65～69歳,大正,9,1920,41579,19212,22367
福岡県,70～74歳,大正,9,1920,29849,13167,16682
福岡県,75～79歳,大正,9,1920,15617,6367,9250
福岡県,80歳以上,大正,9,1920,8342,2899,5443
福岡県,総数,大正,14,1925,2301668,1166165,1135503
福岡県,0～4歳,大正,14,1925,319325,160880,158445
福岡県,5～9歳,大正,14,1925,256765,129117,127648
福岡県,10～14歳,大正,14,1925,253296,128479,124817
福岡県,15～19歳,大正,14,1925,230773,117700,113073
福岡県,20～24歳,大正,14,1925,203661,104707,98954
福岡県,25～29歳,大正,14,1925,187349,97057,90292
福岡県,30～34歳,大正,14,1925,154596,81269,73327
福岡県,35～39歳,大正,14,1925,133909,70104,63805
福岡県,40～44歳,大正,14,1925,123108,63734,59374
福岡県,45～49歳,大正,14,1925,114910,58979,55931
福岡県,50～54歳,大正,14,1925,93579,47023,46556
福岡県,55～59歳,大正,14,1925,73342,36414,36928
福岡県,60～64歳,大正,14,1925,57904,27927,29977
福岡県,65～69歳,大正,14,1925,42920,19872,23048
福岡県,70～74歳,大正,14,1925,29269,12508,16761
福岡県,75～79歳,大正,14,1925,17526,7152,10374
福岡県,80～84歳,大正,14,1925,7098,2562,4536
福岡県,85歳以上,大正,14,1925,2338,681,1657
福岡県,総数,昭和,5,1930,2527119,1280624,1246495
福岡県,0～4歳,昭和,5,1930,352302,177311,174991
福岡県,5～9歳,昭和,5,1930,301700,152187,149513
福岡県,10～14歳,昭和,5,1930,255649,128820,126829
福岡県,15～19歳,昭和,5,1930,256622,130720,125902
福岡県,20～24歳,昭和,5,1930,227143,116786,110357
福岡県,25～29歳,昭和,5,1930,201022,104367,96655
福岡県,30～34歳,昭和,5,1930,182078,95391,86687
福岡県,35～39歳,昭和,5,1930,151191,79988,71203
福岡県,40～44歳,昭和,5,1930,127656,67333,60323
福岡県,45～49歳,昭和,5,1930,115644,59213,56431
福岡県,50～54歳,昭和,5,1930,104855,52877,51978
福岡県,55～59歳,昭和,5,1930,83611,40972,42639
福岡県,60～64歳,昭和,5,1930,63327,29990,33337
福岡県,65～69歳,昭和,5,1930,46041,21117,24924
福岡県,70～74歳,昭和,5,1930,30268,13061,17207
福岡県,75～79歳,昭和,5,1930,17314,6812,10502
福岡県,80歳以上,昭和,5,1930,10696,3679,7017
福岡県,総数,昭和,10,1935,2755804,1392799,1363005
福岡県,0～4歳,昭和,10,1935,376824,190282,186542
